avg_brightness,contrast,sharpness,category
0.5868095,0.26984742,0.04466587,nothotdog
0.305771,0.27375054,0.06256112,nothotdog
0.66047895,0.25290895,0.024252579,nothotdog
0.36985633,0.17365344,0.049301915,nothotdog
0.48178443,0.24389128,0.045220062,nothotdog
0.5134541,0.24566036,0.07273856,nothotdog
0.5052741,0.25745457,0.07442451,nothotdog
0.2785015,0.36865017,0.031462718,nothotdog
0.6223716,0.2966181,0.041053135,nothotdog
0.10178399,0.17588022,0.018639324,nothotdog
0.2688956,0.1840106,0.042539362,nothotdog
0.4787146,0.23965701,0.06504994,nothotdog
0.34390584,0.30028722,0.028783023,nothotdog
0.5864882,0.29814535,0.059472084,nothotdog
0.41694131,0.1937243,0.044732425,nothotdog
0.46669087,0.27347398,0.0462725,nothotdog
0.48115268,0.2300866,0.040852588,nothotdog
0.30274794,0.22322454,0.03978499,nothotdog
0.18976997,0.16951326,0.037929222,nothotdog
0.70240384,0.2868948,0.04144028,nothotdog
0.5608518,0.2573055,0.08102146,nothotdog
0.56390685,0.24094471,0.04741868,nothotdog
0.41545466,0.21194893,0.06392284,nothotdog
0.24575604,0.16158524,0.035932105,nothotdog
0.40510836,0.24391007,0.040093746,nothotdog
0.42363608,0.23165458,0.042316962,nothotdog
0.28238145,0.227704,0.0411586,nothotdog
0.4033397,0.23941036,0.09945676,nothotdog
0.47396967,0.11570268,0.042498652,nothotdog
0.4546218,0.24615653,0.04717425,nothotdog
0.6487669,0.18257703,0.046975452,nothotdog
0.30748078,0.29053873,0.07748064,nothotdog
0.43267238,0.24960887,0.06928165,nothotdog
0.67248297,0.25489563,0.03283371,nothotdog
0.39613107,0.32806242,0.09927985,nothotdog
0.57320786,0.30565974,0.09175058,nothotdog
0.38572416,0.2254848,0.039024346,nothotdog
0.50733906,0.2571738,0.03535904,nothotdog
0.46646747,0.15841639,0.044065997,nothotdog
0.3720024,0.3102247,0.03581132,nothotdog
0.43747386,0.25881544,0.061857674,nothotdog
0.8520162,0.22858594,0.018090848,nothotdog
0.5476511,0.18158981,0.030148337,nothotdog
0.45925584,0.2713711,0.03226503,nothotdog
0.39931968,0.2292317,0.063593455,nothotdog
0.52426296,0.20041192,0.046977747,nothotdog
0.5313031,0.15665124,0.056466453,nothotdog
0.37616977,0.26259747,0.044754703,nothotdog
0.28228292,0.23037757,0.048728887,nothotdog
0.59849757,0.21488185,0.057375416,nothotdog
0.3112603,0.21433681,0.04776848,nothotdog
0.26814413,0.19819754,0.03567554,nothotdog
0.34644425,0.26481724,0.029110126,nothotdog
0.6318524,0.27439648,0.07721601,nothotdog
0.45811287,0.31962505,0.053543806,nothotdog
0.4433309,0.31064624,0.06397564,nothotdog
0.45272684,0.3116389,0.065570414,nothotdog
0.39173296,0.3337147,0.06570647,nothotdog
0.53697056,0.28193334,0.017537596,nothotdog
0.35711256,0.19946745,0.048460864,nothotdog
0.45427158,0.24558151,0.06031412,nothotdog
0.3881164,0.20803006,0.040206306,nothotdog
0.26469162,0.21739711,0.050089743,nothotdog
0.42485806,0.28737256,0.11269721,nothotdog
0.3531692,0.25697824,0.06012461,nothotdog
0.50663215,0.32153603,0.08112519,nothotdog
0.17460676,0.20319152,0.05577502,nothotdog
0.13854446,0.12226368,0.029879034,nothotdog
0.51313347,0.2640617,0.07423476,nothotdog
0.55721635,0.2649749,0.08285698,nothotdog
0.40115187,0.21204746,0.06895336,nothotdog
0.22286992,0.21323626,0.05250724,nothotdog
0.5622794,0.25929543,0.060426302,nothotdog
0.6090462,0.2462145,0.038859393,nothotdog
0.47734594,0.2962016,0.062140126,nothotdog
0.5143201,0.23989263,0.05997136,nothotdog
0.63510233,0.28299826,0.043713793,nothotdog
0.542838,0.27744862,0.041417368,nothotdog
0.4194726,0.2899543,0.039998423,nothotdog
0.26924148,0.254726,0.030295445,nothotdog
0.5062707,0.23714203,0.052952092,nothotdog
0.52335495,0.21498623,0.024311658,nothotdog
0.32873598,0.27356473,0.078348145,nothotdog
0.37533024,0.23827112,0.064295195,nothotdog
0.36710492,0.25455388,0.0554129,nothotdog
0.41214943,0.24212483,0.03826836,nothotdog
0.25836632,0.23417719,0.077357195,nothotdog
0.29518294,0.26129067,0.038878825,nothotdog
0.3909831,0.23451427,0.07066104,nothotdog
0.32811472,0.23712292,0.053810745,nothotdog
0.54220086,0.25420827,0.09302757,nothotdog
0.48716816,0.33159304,0.04707672,nothotdog
0.50181013,0.2235564,0.034032833,nothotdog
0.2826634,0.20608659,0.035117287,nothotdog
0.53417826,0.22084467,0.07444226,nothotdog
0.24660909,0.16747491,0.051782753,nothotdog
0.6844597,0.27300045,0.029047893,nothotdog
0.5041872,0.2210237,0.056586213,nothotdog
0.3173618,0.282402,0.077191204,nothotdog
0.4415284,0.18487848,0.029270185,nothotdog
0.39886346,0.2697035,0.044604983,nothotdog
0.5251499,0.24520399,0.02992467,nothotdog
0.47683942,0.2861503,0.080767274,nothotdog
0.44911945,0.23355368,0.06310812,nothotdog
0.425678,0.23063764,0.030858712,nothotdog
0.4290258,0.28576723,0.051861465,nothotdog
0.53121126,0.3132826,0.111128956,nothotdog
0.5706051,0.18672095,0.041837722,nothotdog
0.39247468,0.2751796,0.09683964,nothotdog
0.29090548,0.2834685,0.0888442,nothotdog
0.38802123,0.17347638,0.053298794,nothotdog
0.47681472,0.26866937,0.07673078,nothotdog
0.23102087,0.32186964,0.033032052,nothotdog
0.37299478,0.19799775,0.03439553,nothotdog
0.28383848,0.22453403,0.03458365,nothotdog
0.44590446,0.19651449,0.046717502,nothotdog
0.60347503,0.26413023,0.050271418,nothotdog
0.6019633,0.18539022,0.060955934,nothotdog
0.37999725,0.28139386,0.046678107,nothotdog
0.46825704,0.26156837,0.06412187,nothotdog
0.23303549,0.20307352,0.026786612,nothotdog
0.59169805,0.3106328,0.03009069,nothotdog
0.47831738,0.24505971,0.036982175,nothotdog
0.42002186,0.21256633,0.033380713,nothotdog
0.41949657,0.248311,0.05102543,nothotdog
0.59230185,0.23502664,0.028545568,nothotdog
0.21088462,0.29428315,0.05219597,nothotdog
0.23153915,0.22163135,0.04567851,nothotdog
0.5330186,0.26355323,0.043857805,nothotdog
0.58373445,0.25320932,0.041544203,nothotdog
0.49484083,0.24130917,0.06860946,nothotdog
0.6980323,0.21142796,0.032732714,nothotdog
0.60620946,0.23950431,0.035181142,nothotdog
0.3489432,0.25105187,0.06073877,nothotdog
0.39919302,0.24853371,0.052445482,nothotdog
0.4507304,0.23454164,0.057582453,nothotdog
0.33615884,0.24803632,0.02689237,nothotdog
0.48661807,0.21797366,0.055647213,nothotdog
0.24606758,0.23172583,0.029762166,nothotdog
0.34619677,0.24951564,0.07738166,nothotdog
0.2770156,0.17685498,0.044039253,nothotdog
0.45015302,0.20959036,0.06377844,nothotdog
0.45602623,0.25879425,0.048527084,nothotdog
0.41700152,0.24762525,0.07809502,nothotdog
0.39794907,0.2306542,0.06224789,nothotdog
0.31824544,0.17837699,0.021750633,nothotdog
0.25289524,0.26797885,0.031697195,nothotdog
0.10766324,0.13680744,0.022390928,nothotdog
0.38113937,0.24339287,0.047499936,nothotdog
0.46703115,0.21927932,0.06309975,nothotdog
0.41983962,0.2741191,0.067065395,nothotdog
0.49545392,0.15524136,0.049733873,nothotdog
0.30783573,0.2588867,0.089045346,nothotdog
0.39624047,0.2992398,0.057085574,nothotdog
0.5540541,0.26451138,0.0639354,nothotdog
0.2615784,0.20473465,0.03811504,nothotdog
0.43262628,0.1737191,0.07256773,nothotdog
0.421574,0.35678717,0.052799046,nothotdog
0.4978583,0.28451493,0.047432642,nothotdog
0.42767832,0.23513836,0.07671899,nothotdog
0.4031842,0.17462744,0.04531407,nothotdog
0.21955152,0.1926773,0.042117435,nothotdog
0.41392186,0.20720953,0.05581796,nothotdog
0.40742743,0.21101283,0.056015745,nothotdog
0.55655694,0.3339127,0.026202405,nothotdog
0.28763893,0.18451673,0.060162928,nothotdog
0.33697224,0.30999294,0.08558139,nothotdog
0.5573272,0.23943049,0.05035261,nothotdog
0.4565933,0.26978153,0.048447147,nothotdog
0.44366825,0.2641011,0.036031485,nothotdog
0.39009902,0.251834,0.04582937,nothotdog
0.44994,0.30255553,0.069391094,nothotdog
0.3663977,0.3002922,0.10447719,nothotdog
0.27272338,0.14989926,0.03639058,nothotdog
0.31694657,0.25194845,0.092321165,nothotdog
0.458697,0.19059053,0.056910437,nothotdog
0.3316118,0.366965,0.04016076,nothotdog
0.32361904,0.24723735,0.06728665,nothotdog
0.4671041,0.22306943,0.047708314,nothotdog
0.2733993,0.2728129,0.060003918,nothotdog
0.78432554,0.16637376,0.03890103,nothotdog
0.41857505,0.22231722,0.041776437,nothotdog
0.38425377,0.27938432,0.039719883,nothotdog
0.62449956,0.27093813,0.049127366,nothotdog
0.48900446,0.30039373,0.06355158,nothotdog
0.28830764,0.19769587,0.04419964,nothotdog
0.48538134,0.23974626,0.072979726,nothotdog
0.4778725,0.20603499,0.05255672,nothotdog
0.23839623,0.17190395,0.036322407,nothotdog
0.4435891,0.27662265,0.06802145,nothotdog
0.36152184,0.31699136,0.10627672,nothotdog
0.5762536,0.2092973,0.03251876,nothotdog
0.57202804,0.31649,0.0820136,nothotdog
0.4506663,0.32126287,0.13002922,nothotdog
0.37659356,0.25885028,0.045122392,nothotdog
0.2881738,0.2257967,0.034494944,nothotdog
0.4315122,0.23567304,0.042140003,nothotdog
0.25358602,0.24585615,0.08610802,nothotdog
0.4735012,0.21157268,0.049274158,nothotdog
0.44428277,0.17872801,0.044375524,nothotdog
0.4856522,0.24819055,0.05776539,nothotdog
0.57530063,0.2268543,0.03874463,nothotdog
0.45116463,0.2589692,0.048960965,nothotdog
0.39166692,0.20348093,0.03389271,nothotdog
0.36739847,0.34612173,0.062470928,nothotdog
0.4570837,0.1825052,0.050989237,nothotdog
0.5363868,0.2624789,0.087032355,nothotdog
0.16287906,0.15208082,0.023518443,nothotdog
0.44340253,0.29796144,0.07988396,nothotdog
0.65928775,0.2787737,0.05967857,nothotdog
0.3090593,0.24962014,0.021493668,nothotdog
0.48144794,0.2578138,0.09293013,nothotdog
0.3379817,0.27516198,0.04929131,nothotdog
0.6210105,0.33961648,0.071060136,nothotdog
0.1792144,0.2090122,0.037498593,nothotdog
0.40981564,0.29071087,0.10140376,nothotdog
0.4133502,0.21743953,0.04445149,nothotdog
0.52875787,0.19241595,0.04981789,nothotdog
0.50183684,0.27635077,0.025184184,nothotdog
0.40642536,0.20205317,0.05919917,nothotdog
0.60615885,0.317165,0.05664738,nothotdog
0.43126717,0.22868529,0.07192043,nothotdog
0.49943104,0.3177399,0.055192284,nothotdog
0.34250656,0.29596853,0.046968747,nothotdog
0.45301533,0.35019386,0.04299663,nothotdog
0.5480945,0.39256194,0.020084994,nothotdog
0.58941215,0.2601704,0.048926514,nothotdog
0.5217841,0.26483172,0.07836136,nothotdog
0.4062562,0.24737771,0.08419691,nothotdog
0.67878246,0.14472687,0.02661327,nothotdog
0.53091234,0.14969027,0.021406652,nothotdog
0.293001,0.15310481,0.026752438,nothotdog
0.2881551,0.1928668,0.041911352,nothotdog
0.5403535,0.21599491,0.05026556,nothotdog
0.5294347,0.19249262,0.019566238,nothotdog
0.3175054,0.20344472,0.035916135,nothotdog
0.27039987,0.23445092,0.021480706,nothotdog
0.122101344,0.22101934,0.0267155,nothotdog
0.44143716,0.27837625,0.032323662,nothotdog
0.6057904,0.3206362,0.03255092,nothotdog
0.18980242,0.24073943,0.028473116,nothotdog
0.26883277,0.19756797,0.032140892,nothotdog
0.23343116,0.22807002,0.05319326,nothotdog
0.41186926,0.2198877,0.058368392,nothotdog
0.6092114,0.23744388,0.025793273,nothotdog
0.5182115,0.1981509,0.04438086,nothotdog
0.4019344,0.11375407,0.04380593,nothotdog
0.40168178,0.199542,0.04403442,nothotdog
0.23977995,0.19044733,0.024976172,nothotdog
0.47898555,0.26144317,0.05452587,nothotdog
0.5027411,0.22094668,0.047791526,nothotdog
0.44968596,0.27673283,0.058510825,nothotdog
0.39184737,0.287774,0.08906381,nothotdog
